SOURCE_ID,WAVE_ID,YEAR,MONTH,DAY,REGION_CODE,COUNTRY,STATE/PROVINCE,LOCATION,LATITUDE,LONGITUDE,TRAVEL_TIME_HOURS,TRAVEL_TIME_MINUTES,VALIDITY,MEASUREMENT_TYPE,PERIOD,FIRST_MOTION,MAXIMUM_HEIGHT,HORIZONTAL_INUNDATION,INJURIES,INJURY_ESTIMATE,FATALITIES,FATALITY_ESTIMATE,DAMAGE_MILLIONS_DOLLARS,DAMAGE_ESTIMATE,HOUSES_DAMAGED,HOUSE_DAMAGE_ESTIMATE,HOUSES_DESTROYED,HOUSE_DESTRUCTION_ESTIMATE
5413,31309,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUNTA PITT, SAN CRISTOBAL ISLAND",-0.71336667,-89.24676667,,,,5,,,2.27,66.5,,,,,,,,,,
5413,31310,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUNTA PITT, SAN CRISTOBAL ISLAND",-0.71318333,-89.24731667,,,,5,,,1.49,75.6,,,,,,,,,,
5413,31311,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUNTA PITT, SAN CRISTOBAL ISLAND",-0.71191667,-89.25331667,,,,5,,,3.07,25,,,,,,,,,,
5413,31312,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUNTA PITT, SAN CRISTOBAL ISLAND",-0.71183333,-89.25348333,,,,5,,,1.79,61,,,,,,,,,,
5413,31313,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUNTA PITT, SAN CRISTOBAL ISLAND",-0.7111,-89.25371667,,,,5,,,2.41,28,,,,,,,,,,
5413,31314,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUNTA PITT, SAN CRISTOBAL ISLAND",-0.71046667,-89.25386667,,,,5,,,2.62,33,,,,,,,,,,
5413,31315,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUNTA PITT, SAN CRISTOBAL ISLAND",-0.70943333,-89.25388333,,,,5,,,2.65,36.8,,,,,,,,,,
5413,31316,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUNTA PITT, SAN CRISTOBAL ISLAND",-0.7077,-89.25356667,,,,5,,,2.3,61,,,,,,,,,,
5413,23830,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.951667,141.633167,,,,4,,,12.58,0,,,,,,,,,,
5413,23831,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.779778,141.507444,,,,4,,,12.63,0,,,,,,,,,,
5413,23832,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.791639,141.496306,,,,4,,,12.66,0,,,,,,,,,,
5413,23833,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.946889,141.929478,,,,4,,,12.86,1300,,,,,,,,,,
5413,23834,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.708222,141.519944,,,,4,,,12.96,0,,,,,,,,,,
5413,23835,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.006644,141.654055,,,,4,,,13.04,0,,,,,,,,,,
5413,23836,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.8245,141.588667,,,,4,,,13.05,0,,,,,,,,,,
5413,23837,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.168444,140.956667,,,,4,,,13.1,0,,,,,,,,,,
5413,29195,2011,3,11,80,USA,HI,"NW OF END OF CAMP ERDMAN, OAHU, HI",21.57855,-158.2291,,,,5,,,5.18,4.25,,,,,,,,,,
5413,29201,2011,3,11,80,USA,HI,"HALEIWA HARBOR BOAT RAMP, OAHU, HI",21.59355,-158.106783,,,,5,,,2.13,2.85,,,,,,,,,,
5413,29202,2011,3,11,80,USA,HI,"HALEIWA BEACH PARK, OAHU, HI",21.59705,-158.102283,,,,5,,,2.44,3.45,,,,,,,,,,
5413,29203,2011,3,11,80,USA,HI,"PAPAILOA, OAHU, HI",21.612467,-158.095067,,,,5,,,3.05,3.27,,,,,,,,,,
5413,29204,2011,3,11,80,USA,HI,"LANIAKEA, OAHU, HI",21.619133,-158.085183,,,,5,,,2.74,2.12,,,,,,,,,,
5413,29205,2011,3,11,80,USA,HI,"CHUNS, OAHU, HI",21.6223,-158.081583,,,,5,,,3.96,2.58,,,,,,,,,,
5413,29206,2011,3,11,80,USA,HI,"LEFTOVERS, OAHU, HI",21.627783,-158.07395,,,,5,,,3.66,2.47,,,,,,,,,,
5413,29208,2011,3,11,80,USA,HI,"NEAR W GATE TO DILLINGHAM, OAHU, HI",21.57915,-158.21535,,,,5,,,3.96,4.32,,,,,,,,,,
5413,29209,2011,3,11,80,USA,HI,"KAIAKA PARK, OAHU, HI",21.585133,-158.116733,,,,5,,,2.44,2.05,,,,,,,,,,
5413,31281,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUERTO GRANDE, SAN CRISTOBAL ISLAND",-0.80201667,-89.47045,,,,5,,,0.21,20.9,,,,,,,,,,
5413,31282,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUERTO GRANDE, SAN CRISTOBAL ISLAND",-0.79661667,-89.47031667,,,,5,,,2.98,18.4,,,,,,,,,,
5413,31283,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUERTO GRANDE, SAN CRISTOBAL ISLAND",-0.79556667,-89.47018333,,,,5,,,2.4,135,,,,,,,,,,
5413,31284,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUERTO GRANDE, SAN CRISTOBAL ISLAND",-0.79556667,-89.47018333,,,,5,,,1.4,45,,,,,,,,,,
5413,31285,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUERTO GRANDE, SAN CRISTOBAL ISLAND",-0.79646667,-89.47026667,,,,5,,,3.38,18.4,,,,,,,,,,
5413,31286,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUERTO GRANDE, SAN CRISTOBAL ISLAND",-0.79691667,-89.47056667,,,,5,,,4.37,35,,,,,,,,,,
5413,31287,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUERTO GRANDE, SAN CRISTOBAL ISLAND",-0.79691667,-89.47056667,,,,5,,,1.67,35,,,,,,,,,,
5413,31288,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUERTO GRANDE, SAN CRISTOBAL ISLAND",-0.79728333,-89.47133333,,,,5,,,2.57,18,,,,,,,,,,
5413,31289,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PUERTO GRANDE, SAN CRISTOBAL ISLAND",-0.797,-89.47191667,,,,5,,,4.66,13,,,,,,,,,,
5413,31290,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PLAYA MANGLESITO, SAN CRISTOBAL IS",-0.82606667,-89.54103333,,,,5,,,0.66,87,,,,,,,,,,
5413,31291,2011,3,11,89,ECUADOR,GALAPAGOS ISLANDS,"PLAYA MANGLESITO, SAN CRISTOBAL IS",-0.82606667,-89.54103333,,,,5,,,1.9,24,,,,,,,,,,
5413,23683,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.562778,141.427778,,,,4,,,9.9,0,,,,,,,,,,
5413,23684,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.328,141.166806,,,,4,,,9.94,0,,,,,,,,,,
5413,23685,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.261417,141.010556,,,,4,,,9.96,0,,,,,,,,,,
5413,23686,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.168472,140.956944,,,,4,,,10,0,,,,,,,,,,
5413,23687,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.733417,141.536139,,,,4,,,10.02,0,,,,,,,,,,
5413,23688,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.054556,141.737111,,,,4,,,10.12,0,,,,,,,,,,
5413,23689,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.080972,140.923583,,,,4,,,10.14,0,,,,,,,,,,
5413,23690,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.887361,141.639417,,,,4,,,10.23,0,,,,,,,,,,
5413,23691,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",40.19175,141.800389,,,,4,,,10.28,0,,,,,,,,,,
5413,23692,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.878889,141.651861,,,,4,,,10.32,0,,,,,,,,,,
5413,23693,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.862667,141.585222,,,,4,,,10.35,0,,,,,,,,,,
5413,23694,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.875667,141.582778,,,,4,,,10.43,0,,,,,,,,,,
5413,23695,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.288111,141.064333,,,,4,,,10.5,19,,,,,,,,,,
5413,23696,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",37.912,140.904417,,,,4,,,10.65,1669,,,,,,,,,,
5413,23697,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.738389,141.531639,,,,4,,,10.78,0,,,,,,,,,,
5413,23698,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",37.899556,140.92575,,,,4,,,10.89,323,,,,,,,,,,
5413,23699,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",37.917583,140.912167,,,,4,,,10.92,928,,,,,,,,,,
5413,23700,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.834167,141.590833,,,,4,,,11.05,0,,,,,,,,,,
5413,24241,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.63633,142.022597,,,,5,,,21.6,70,,,,,,,,,,
5413,24242,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.799667,141.982944,,,,5,,,21.64,200,,,,,,,,,,
5413,24243,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.706361,141.975556,,,,5,,,21.65,190.7,,,,,,,,,,
5413,24244,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.734778,141.978194,,,,5,,,21.73,70,,,,,,,,,,
5413,24245,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.142083,141.825472,,,,5,,,21.73,1080,,,,,,,,,,
5413,24246,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.528679,142.033289,,,,5,,,21.8,10,,,,,,,,,,
5413,24247,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.947,141.944583,,,,5,,,21.88,0,,,,,,,,,,
5413,24248,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.640456,142.008996,,,,5,,,22.09,190,,,,,,,,,,
5413,24249,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.501643,142.008222,,,,5,,,22.16,180,,,,,,,,,,
5413,24250,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.752306,141.992222,,,,5,,,22.26,120,,,,,,,,,,
5413,24251,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.056944,141.811806,,,,5,,,22.28,220,,,,,,,,,,
5413,24252,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.650705,141.970859,,,,5,,,22.52,10,,,,,,,,,,
5413,23814,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.155583,141.845333,,,,5,,,16.67,0,,,,,,,,,,
5413,23815,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",38.993889,141.679083,,,,5,,,16.7,0,,,,,,,,,,
5413,23816,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.145228,141.82922,,,,5,,,16.76,618.69,,,,,,,,,,
5413,23817,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.122944,141.810667,,,,5,,,16.76,898.17,,,,,,,,,,
5413,23818,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.729694,141.538417,,,,4,,,11.92,0,,,,,,,,,,
5413,23819,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.629083,141.4445,,,,4,,,11.98,0,,,,,,,,,,
5413,23820,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.677611,141.433056,,,,4,,,12.03,0,,,,,,,,,,
5413,23821,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.801806,141.547361,,,,4,,,12.19,0,,,,,,,,,,
5413,23822,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.075583,140.922306,,,,4,,,12.22,0,,,,,,,,,,
5413,23823,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.280806,141.465806,,,,4,,,12.29,0,,,,,,,,,,
5413,23824,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.909639,141.648056,,,,4,,,12.32,0,,,,,,,,,,
5413,23825,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.452583,141.494222,,,,4,,,12.38,0,,,,,,,,,,
5413,23826,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.902333,141.644167,,,,4,,,12.38,0,,,,,,,,,,
5413,23827,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.719917,141.50475,,,,4,,,12.4,0,,,,,,,,,,
5413,23828,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.640667,141.48425,,,,4,,,12.41,0,,,,,,,,,,
5413,23829,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.245417,141.002278,,,,4,,,12.48,309,,,,,,,,,,
5413,22281,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,43.160832,145.251433,,,,5,,,2.96,150,,,,,,,,,,
5413,22282,2011,3,11,85,JAPAN,AOMORI,"AOMORI PREFECTURE, TOHOKU REGION",40.527169,141.540067,,,,5,,,4.5,45,,,,,,,,,,
5413,22283,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.284749,140.986698,,,,5,,,2.61,0,,,,,,,,,,
5413,22284,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,42.629512,141.616679,,,,5,,,2.67,38,,,,,,,,,,
5413,22285,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.898198,141.563648,,,,5,,,2.67,2924.76,,,,,,,,,,
5413,22286,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.113359,140.880917,,,,5,,,2.77,0,,,,,,,,,,
5413,22287,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.43869,141.322117,,,,5,,,2.78,0,,,,,,,,,,
5413,22288,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.251885,140.957961,,,,5,,,2.82,0,,,,,,,,,,
5413,22289,2011,3,11,85,JAPAN,FUKUSHIMA,"FUKUSHIMA PREFECTURE, TOHOKU REGION",37.092472,140.975611,,,,5,,,2.85,0,,,,,,,,,,
5413,22290,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.312915,141.032405,,,,5,,,2.88,0,,,,,,,,,,
5413,22291,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,42.461399,142.169799,,,,5,,,2.92,330,,,,,,,,,,
5413,22292,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.890753,141.559873,,,,5,,,3.01,2618.54,,,,,,,,,,
5413,20161,2011,3,11,85,JAPAN,IBARAKI,"IBARAKI PREFECTURE, KANTO REGION",36.646694,140.694972,,,,4,,,3.7,0,,,,,,,,,,
5413,20162,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.249443,141.005478,,,,4,,,3.7,440,,,,,,,,,,
5413,20163,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.319139,141.031361,,,,4,,,3.7,0,,,,,,,,,,
5413,20164,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",37.981889,140.89375,,,,4,,,3.71,0,,,,,,,,,,
5413,20165,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.292417,141.032583,,,,4,,,3.72,0,,,,,,,,,,
5413,20166,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.126861,140.902694,,,,4,,,3.73,0,,,,,,,,,,
5413,20167,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.427591,141.308363,,,,4,,,3.74,0,,,,,,,,,,
5413,23678,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.364194,141.157722,,,,4,,,9.49,0,,,,,,,,,,
5413,23679,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.893611,141.636889,,,,4,,,9.51,0,,,,,,,,,,
5413,23680,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.222972,140.979861,,,,4,,,9.65,695,,,,,,,,,,
5413,22715,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",40.310556,141.785278,,,,4,,,14.24,30,,,,,,,,,,
5413,22716,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.431972,141.382167,,,,4,,,1.38,0,,,,,,,,,,
5413,22717,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.092525,141.806764,,,,5,,,14.89,0,,,,,,,,,,
5413,22718,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.419694,141.246833,,,,4,,,7.43,0,,,,,,,,,,
5413,22719,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.353722,141.924917,,,,4,,,10.37,27.46,,,,,,,,,,
5413,22720,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.182194,140.942111,,,,4,,,2.11,2072,,,,,,,,,,
5413,22721,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.327394,141.891211,,,,4,,,11.46,950,,,,,,,,,,
5413,22722,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",40.131617,141.841864,,,,5,,,11.03,137.9,,,,,,,,,,
5413,22723,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",37.989889,140.8915,,,,4,,,3.46,1924,,,,,,,,,,
5413,22724,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.7335,141.560972,,,?,4,,,14.95,0,,,,,,,,,,
5413,22725,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",38.970778,141.695194,,,,4,,,12.74,110,,,,,,,,,,
5413,22726,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.627569,141.965534,,,,5,,,12.33,320,,,,,,,,,,
5413,22727,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.404944,141.230028,,,,4,,,5.5,400,,,,,,,,,,
5413,22728,2011,3,11,85,JAPAN,AOMORI,"AOMORI PREFECTURE, TOHOKU REGION",41.467194,140.893056,,,,4,,,1.34,0,,,,,,,,,,
5413,23269,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.443583,141.29125,,,,4,,,1.42,0,,,,,,,,,,
5413,23270,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.436083,141.309083,,,,4,,,1.45,0,,,,,,,,,,
5413,23271,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.444194,141.294694,,,,4,,,1.49,0,,,,,,,,,,
5413,22293,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,42.324458,142.372288,,,,5,,,3.02,67.8,,,,,,,,,,
5413,22294,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.292376,141.014903,,,,5,,,3.02,0,,,,,,,,,,
5413,22295,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,41.764694,140.717889,,,,5,,,3.02,284,,,,,,,,,,
5413,22296,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,42.100739,142.985411,,,,5,,,3.09,44,,,,,,,,,,
5413,22837,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.698167,141.495944,,,,4,,,14.93,0,,,,,,,,,,
5413,22838,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.622694,141.437444,,,,4,,,18.06,0,,,,,,,,,,
5413,22839,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.765222,141.506833,,,,4,,,20.95,0,,,,,,,,,,
5413,22840,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.863194,141.664556,,,,4,,,24.21,0,,,,,,,,,,
5413,22841,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.449556,141.436556,,,,4,,,24.59,0,,,,,,,,,,
5413,22842,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",38.969528,141.676611,,,,4,,,9.54,20.5,,,,,,,,,,
5413,22843,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.245306,141.005667,,,,4,,,9.56,0,,,,,,,,,,
5413,23681,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",37.914472,140.905222,,,,4,,,9.72,1570,,,,,,,,,,
5413,23682,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.873667,141.583056,,,,4,,,9.76,0,,,,,,,,,,
5413,23140,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.829528,141.600917,,,,4,,,11.83,0,,,,,,,,,,
5413,23141,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.829028,141.600917,,,,4,,,11.84,41.8,,,,,,,,,,
5413,23142,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.948167,141.636361,,,,4,,,11.88,0,,,,,,,,,,
5413,23143,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.359194,141.908972,,,,4,,,11.93,52.41,,,,,,,,,,
5413,23144,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.300889,141.88225,,,,4,,,12,0,,,,,,,,,,
5413,23145,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.050444,141.799389,,,,4,,,12.01,833,,,,,,,,,,
5413,23146,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.576325,141.451644,,,,4,,,12.02,136,,,,,,,,,,
5413,23147,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.101056,141.862028,,,,4,,,12.03,87,,,,,,,,,,
5413,23148,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.704694,141.561,,,,4,,,12.04,0,,,,,,,,,,
5413,23149,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.418681,141.985549,,,,4,,,12.09,70,,,,,,,,,,
5413,23150,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.90715,141.579583,,,,4,,,12.1,10,,,,,,,,,,
5413,23151,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.907112,141.648209,,,,4,,,12.19,0,,,,,,,,,,
5413,23152,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.300889,141.88225,,,,4,,,12.24,0,,,,,,,,,,
5413,23153,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.777889,141.506667,,,,4,,,12.26,0,,,,,,,,,,
5413,23154,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.690611,141.487472,,,,4,,,12.3,260,,,,,,,,,,
5413,23155,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.88875,141.603722,,,,4,,,12.32,0,,,,,,,,,,
5413,23156,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.107474,141.830633,,,,4,,,12.33,0,,,,,,,,,,
5413,23157,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",38.957222,141.723139,,,,4,,,12.37,65,,,,,,,,,,
5413,23158,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.218314,140.985792,,,,4,,,12.37,100,,,,,,,,,,
5413,23159,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",37.906731,140.924453,,,,4,,,12.41,120,,,,,,,,,,
5413,23160,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.677028,141.484833,,,,4,,,12.46,0,,,,,,,,,,
5413,22272,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.386139,141.107861,,,,4,,,2.67,31.49,,,,,,,,,,
5413,22273,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.310556,141.484556,,,,4,,,5.02,0,,,,,,,,,,
5413,22274,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.81375,141.983444,,,,5,,,28.15,200,,,,,,,,,,
